timestamp,open,high,low,close,volume
2023-12-04 05:00:00,235.75,239.3733,233.2902,235.58,104088317.0
2023-12-05 05:00:00,233.87,246.66,233.7,238.72,137964815.0
2023-12-06 05:00:00,242.92,246.57,239.1709,239.37,126436179.0
2023-12-07 05:00:00,241.55,244.08,236.98,242.64,107142262.0
2023-12-08 05:00:00,240.27,245.27,239.2701,243.84,103123229.0
2023-12-11 05:00:00,242.74,243.441,237.45,239.74,97911388.0
2023-12-12 05:00:00,238.55,238.99,233.87,237.01,95326563.0
2023-12-13 05:00:00,234.19,240.3,228.2,239.29,146266957.0
2023-12-14 05:00:00,241.22,253.88,240.79,251.05,160645939.0
2023-12-15 05:00:00,251.21,254.13,248.3,253.5,135857762.0
2023-12-18 05:00:00,253.78,258.74,251.36,252.08,116388940.0
2023-12-19 05:00:00,253.48,258.3399,253.01,257.22,106690869.0
2023-12-20 05:00:00,256.41,259.84,247.0,247.14,125096987.0
2023-12-21 05:00:00,251.9,254.7999,248.55,254.5,109594227.0
2023-12-22 05:00:00,256.76,258.22,251.37,252.54,93368169.0
2023-12-26 05:00:00,254.49,257.97,252.91,256.61,86892382.0
2023-12-27 05:00:00,258.35,263.34,257.52,261.44,106481409.0
2023-12-28 05:00:00,263.66,265.13,252.71,253.18,113619943.0
2023-12-29 05:00:00,255.1,255.19,247.43,248.48,100891578.0
2024-01-02 05:00:00,250.08,251.25,244.41,248.42,104654163.0
2024-01-03 05:00:00,244.98,245.68,236.32,238.45,121082599.0
2024-01-04 05:00:00,239.25,242.7,237.73,237.93,102618283.0
2024-01-05 05:00:00,236.86,240.1196,234.9001,237.49,92488939.0
2024-01-08 05:00:00,236.14,241.25,235.3,240.45,85163330.0
2024-01-09 05:00:00,238.11,238.9646,232.04,234.96,96701528.0
2024-01-10 05:00:00,235.1,235.5,231.29,233.94,91612402.0
2024-01-11 05:00:00,230.57,230.93,225.37,227.22,105871212.0
2024-01-12 05:00:00,220.08,225.34,217.1501,218.89,122915812.0
2024-01-16 05:00:00,215.1,223.49,212.18,219.91,114835186.0
2024-01-17 05:00:00,214.86,215.67,212.01,215.55,103130830.0
2024-01-18 05:00:00,216.88,217.45,208.74,211.88,108560656.0
2024-01-19 05:00:00,209.99,213.19,207.56,212.19,102120143.0
2024-01-22 05:00:00,212.26,217.8,206.27,208.8,117952527.0
2024-01-23 05:00:00,211.3,215.65,207.7516,209.14,106537446.0
2024-01-24 05:00:00,211.88,212.73,206.77,207.83,123285962.0
2024-01-25 05:00:00,189.7,193.0,180.06,182.63,197923887.0
2024-01-26 05:00:00,185.5,186.78,182.1,183.25,107307531.0
2024-01-29 05:00:00,185.63,191.48,183.67,190.93,124961148.0
2024-01-30 05:00:00,195.33,196.3593,190.61,191.59,109965827.0
2024-01-31 05:00:00,186.995,193.97,185.8459,187.29,103221430.0
