timestamp,open,high,low,close,volume,vwap,trades,pre_market,after_market,dividend,split
2023-01-26 05:00:00,19.701,20.166,19.278,19.802,489535420.0,,489535420.0,19.49,19.324,,
2023-01-27 05:00:00,19.462,20.628,19.405,20.365,542141980.0,,542141980.0,19.299,20.256,,
2023-01-30 05:00:00,19.95,20.14,19.15,19.162,488611150.0,,488611150.0,20.085,19.14,,
2023-01-31 05:00:00,19.1695,19.687,18.95,19.537,498016580.0,,498016580.0,19.05,19.268,,
2023-02-01 05:00:00,19.691,21.192,19.611,20.943,660477040.0,,660477040.0,19.404,21.068,,
2023-02-02 05:00:00,21.0,21.949,20.7,21.709,564275800.0,,564275800.0,20.95,21.201,,
2023-02-03 05:00:00,21.0,21.745,20.789,21.1,429365950.0,,429365950.0,21.057,21.067,,
2023-02-06 05:00:00,20.806,21.57,20.786,21.089,452065080.0,,452065080.0,20.973,21.22,,
2023-02-07 05:00:00,21.382,22.259,21.15,22.173,662999610.0,,662999610.0,21.193,22.331,,
2023-02-08 05:00:00,22.387,22.878,22.008,22.205,559651220.0,,559651220.0,22.25,22.205,,
2023-02-09 05:00:00,22.606,23.02,22.12,22.337,523875780.0,,523875780.0,22.525,22.165,,
2023-02-10 05:00:00,21.69,22.0776,20.811,21.265,550736750.0,,550736750.0,22.226,21.27,,
2023-02-13 05:00:00,21.538,22.048,20.962,21.788,474918620.0,,474918620.0,21.374,21.82,,
2023-02-14 05:00:00,21.578,23.0488,21.366,22.971,675435900.0,,675435900.0,21.798,22.843,,
2023-02-15 05:00:00,22.549,22.855,22.106,22.764,421148660.0,,421148660.0,22.79,22.814,,
2023-02-16 05:00:00,22.133,22.55,21.9268,22.002,412026280.0,,412026280.0,22.7,21.72,,
2023-02-17 05:00:00,21.631,21.74,20.975,21.388,465887640.0,,465887640.0,21.591,21.51,,
2023-02-21 05:00:00,21.0,21.4938,20.618,20.655,410014550.0,,410014550.0,21.383,20.62,,
2023-02-22 05:00:00,20.707,21.104,20.421,20.754,513088320.0,,513088320.0,20.649,22.599,,
2023-02-23 05:00:00,23.44,23.888,23.025,23.664,1117995410.0,,1117995410.0,22.58,23.662,,
2023-02-24 05:00:00,23.225,23.474,22.947,23.286,589672710.0,,589672710.0,23.43,23.282,,
2023-02-27 05:00:00,23.67,23.8799,23.454,23.501,452993670.0,,452993670.0,23.396,23.543,,
2023-02-28 05:00:00,23.372,23.825,23.206,23.216,455962800.0,,455962800.0,23.519,22.835,,
2023-03-01 05:00:00,23.192,23.2556,22.508,22.698,460025620.0,,460025620.0,22.913,22.745,,
2023-03-02 05:00:00,22.488,23.3804,22.432,23.314,390074650.0,,390074650.0,22.308,23.265,,
2023-03-03 05:00:00,23.32,23.9,23.13,23.89,412393300.0,,412393300.0,23.3,23.919,,
2023-03-06 05:00:00,23.891,24.248,23.487,23.554,437429230.0,,437429230.0,23.95,23.575,,
2023-03-07 05:00:00,23.6,24.125,23.241,23.288,514653880.0,,514653880.0,23.64,23.24,0.04,
2023-03-08 05:00:00,23.487,24.2,23.4235,24.181,513263390.0,,513263390.0,23.35,24.235,,
2023-03-09 05:00:00,24.175,24.454,23.3828,23.436,501256990.0,,501256990.0,24.1,23.301,,
2023-03-10 05:00:00,23.409,23.627,22.726,22.965,474865650.0,,474865650.0,23.301,22.995,,
2023-03-13 04:00:00,22.752,23.298,22.297,22.966,421890320.0,,421890320.0,23.208,23.06,,
2023-03-14 04:00:00,23.496,24.219,23.46,24.063,474838130.0,,474838130.0,23.037,24.103,,
2023-03-15 04:00:00,23.761,24.286,23.36,24.228,524485740.0,,524485740.0,24.126,24.35,,
2023-03-16 04:00:00,24.027,25.588,23.894,25.541,584946260.0,,584946260.0,24.38,25.8,,
2023-03-17 04:00:00,25.982,26.399,25.668,25.725,848496560.0,,848496560.0,25.757,25.64,,
2023-03-20 04:00:00,25.615,26.024,25.1298,25.9,432747190.0,,432747190.0,25.513,25.96,,
2023-03-21 04:00:00,26.18,26.392,25.381,26.199,547407760.0,,547407760.0,26.0,26.189,,
2023-03-22 04:00:00,26.425,27.589,26.237,26.468,797295110.0,,797295110.0,26.191,26.68,,
2023-03-23 04:00:00,27.1155,27.499,26.69,27.191,564888760.0,,564888760.0,26.684,27.315,,
2023-03-24 04:00:00,27.031,27.167,26.355,26.779,455414070.0,,455414070.0,27.32,26.77,,
2023-03-27 04:00:00,26.837,27.0,26.365,26.531,361025740.0,,361025740.0,26.74,26.568,,
2023-03-28 04:00:00,26.447,26.513,25.85,26.41,356103780.0,,356103780.0,26.48,26.47,,
2023-03-29 04:00:00,26.825,27.078,26.597,26.984,393693870.0,,393693870.0,26.702,26.928,,
2023-03-30 04:00:00,27.229,27.499,27.102,27.383,364515740.0,,364515740.0,27.05,27.331,,
2023-03-31 04:00:00,27.14,27.8343,27.105,27.777,433932770.0,,433932770.0,27.376,27.8,,
